,id,raw_name,depth_ordering_rank,crop,header_id,num_mask_points,xmin,ymin,xmax,ymax,width,height,coco_label
459,51,chair,51,0,1789,64,291,909,726,1647,435,738,chair
460,64,chair,64,0,1789,86,673,927,1114,1645,441,718,chair
461,80,chair,80,1,1789,45,145,836,377,1500,232,664,chair
462,81,chair,81,1,1789,19,1052,655,1172,923,120,268,chair
463,11,table,12,1,1790,62,557,1078,1897,1648,1340,570,dining table
464,14,bowl,15,0,1790,15,960,1059,1072,1173,112,114,bowl
465,17,bottle,18,0,1790,17,1488,907,1595,1158,107,251,bottle
466,21,chair,22,1,1790,24,915,1072,1330,1504,415,432,chair
467,27,bottle,28,0,1790,18,1835,812,1897,1019,62,207,bottle
468,44,person,45,0,1791,45,1087,643,1193,1048,106,405,person
469,45,person,46,0,1791,56,821,630,958,1056,137,426,person
470,46,person,47,1,1791,28,505,658,591,842,86,184,person
471,48,chair,49,0,1791,40,1453,1033,1811,1532,358,499,chair
472,54,person,55,0,1791,53,132,751,326,1350,194,599,person
473,55,person,56,1,1791,26,88,675,197,880,109,205,person
474,56,person,57,1,1791,23,297,672,387,829,90,157,person
475,57,person,58,1,1791,26,402,674,501,822,99,148,person
476,58,person,59,1,1791,30,1365,620,1458,878,93,258,person
477,59,person,60,1,1791,32,1436,610,1529,847,93,237,person
478,4,sofa,5,1,1792,18,571,571,1019,766,448,195,couch
479,13,chair,14,1,1792,27,216,406,313,571,97,165,chair
480,4,window,5,0,1794,79,408,1,2197,1312,1789,1311,window
481,7,table,8,1,1794,63,646,1039,1948,1649,1302,610,dining table
482,26,table,27,1,1794,59,0,940,1029,1302,1029,362,dining table
483,34,window,35,0,1795,17,1034,252,1463,488,429,236,window
484,50,person,51,1,1795,49,1545,363,1728,538,183,175,person
485,51,person,52,0,1795,35,1259,387,1287,489,28,102,person
486,52,person,53,1,1795,17,1222,405,1238,489,16,84,person
487,53,chair,54,1,1795,19,1232,465,1273,549,41,84,chair
488,61,chair,62,1,1795,38,1,637,241,878,240,241,chair
489,3,person,4,0,1796,71,335,159,624,970,289,811,person
490,7,window,8,1,1797,31,731,81,1169,554,438,473,window
491,19,chair,20,1,1797,21,0,522,109,718,109,196,chair
492,20,chair,21,0,1797,29,107,518,228,704,121,186,chair
493,21,table,22,0,1797,16,2,522,214,726,212,204,dining table
494,23,table,24,1,1797,24,386,502,678,651,292,149,dining table
495,28,table,29,0,1797,50,484,529,792,781,308,252,dining table
496,29,table,30,0,1797,38,694,592,1174,799,480,207,dining table
497,12,chair,13,1,1798,15,282,740,383,933,101,193,chair
498,13,window,14,0,1798,20,190,410,614,833,424,423,window
499,21,table,22,1,1798,18,1232,700,1786,1033,554,333,dining table
500,22,table,23,0,1798,39,1344,756,2046,1345,702,589,dining table
501,15,table,16,0,1799,51,1530,577,2021,1482,491,905,dining table
502,4,person,5,0,1800,31,813,489,899,919,86,430,person
503,5,person,6,1,1800,29,36,517,109,801,73,284,person
504,6,person,7,1,1800,18,23,515,75,804,52,289,person
505,7,person,8,1,1800,21,2,461,59,852,57,391,person
506,8,person,9,0,1800,41,388,394,500,890,112,496,person
507,9,person,10,1,1800,21,255,1063,888,1198,633,135,person
508,22,chair,23,0,1801,54,809,513,1298,986,489,473,chair
509,23,person,24,1,1801,109,907,259,1309,1027,402,768,person
510,24,table,25,0,1801,72,961,588,1346,1132,385,544,dining table
511,29,person,30,1,1802,52,512,268,602,503,90,235,person
512,30,person,31,0,1802,81,693,295,860,666,167,371,person
513,31,person,32,0,1802,72,208,279,341,543,133,264,person
514,38,chair,39,1,20243,44,2,685,213,1100,211,415,chair
515,4,table,5,1,20244,24,881,845,1184,1128,303,283,dining table
516,5,chair,6,1,20244,35,816,977,1167,1532,351,555,chair
517,19,person,20,0,20245,43,226,758,325,1089,99,331,person
518,20,bed,21,1,20245,53,602,922,1159,1286,557,364,bed
519,31,hat,32,1,20245,18,1510,409,1698,606,188,197,hat
520,32,table,33,0,20245,34,1151,1155,2200,1623,1049,468,dining table
521,42,pot,43,0,20245,15,1969,1155,2042,1235,73,80,potted plant
522,43,glasses,44,0,20245,26,1418,1135,1510,1196,92,61,eye glasses
523,45,chair,46,1,20245,16,104,923,192,1109,88,186,chair
524,46,chair,47,1,20245,17,4,926,105,1116,101,190,chair
525,10,table,11,0,20246,27,0,471,444,798,444,327,dining table
526,16,bottle,17,1,20246,15,1489,101,1574,421,85,320,bottle
527,18,bottle,19,0,20246,15,1439,139,1511,397,72,258,bottle
528,20,bottle,21,1,20246,16,1369,182,1438,345,69,163,bottle
529,48,chair,49,0,20246,22,888,523,1099,809,211,286,chair
530,50,table,51,1,20246,15,665,549,893,702,228,153,dining table
531,51,clock,52,0,20246,16,805,144,877,215,72,71,clock
532,54,chair,55,1,20246,15,548,557,835,806,287,249,chair
533,23,window,24,0,20247,63,1149,398,1954,640,805,242,window
534,24,vase,25,1,20247,15,1844,488,1953,569,109,81,vase
535,30,table,31,0,20247,15,1211,705,1954,1215,743,510,dining table
536,32,table,33,1,20247,25,1011,684,1354,1241,343,557,dining table
537,33,chair,34,0,20247,37,860,763,1136,1304,276,541,chair
538,36,bowl,37,0,20247,15,1663,619,1788,694,125,75,bowl
539,54,person,55,0,20247,77,466,520,1002,1366,536,846,person
540,55,table,56,0,20247,25,6,845,789,1363,783,518,dining table
541,69,window,70,0,20247,46,225,203,724,776,499,573,window
542,70,window,71,0,20247,21,694,353,981,659,287,306,window
543,4,person,5,1,22695,31,877,398,1016,592,139,194,person
544,3,person,4,1,22697,73,24,30,671,654,647,624,person
545,12,chair,13,1,22697,15,3,3,140,367,137,364,chair
546,13,chair,14,1,22697,26,93,78,363,324,270,246,chair
547,14,chair,15,1,22697,33,430,270,640,518,210,248,chair
548,5,person,6,1,22698,45,294,165,597,681,303,516,person
549,4,person,5,1,22699,69,333,150,626,513,293,363,person
550,5,person,6,0,22699,69,538,44,1023,683,485,639,person
551,6,person,7,0,22699,40,837,2,1023,345,186,343,person
552,9,scissors,10,0,22699,18,185,401,278,421,93,20,scissors
553,12,scissors,13,0,22699,21,582,545,647,592,65,47,scissors
554,2,person,3,0,22700,137,2,113,888,680,886,567,person
555,7,bottle,8,1,22700,28,803,173,901,342,98,169,bottle
556,8,bowl,9,0,22700,16,768,368,842,448,74,80,bowl
557,9,bowl,10,1,22700,16,758,334,846,397,88,63,bowl
558,10,bowl,11,0,22700,15,865,333,952,452,87,119,bowl
559,2,person,3,1,22701,36,321,176,654,683,333,507,person
560,9,chair,10,1,22701,18,655,454,846,681,191,227,chair
561,2,person,3,0,22703,58,1450,818,1648,1403,198,585,person
562,3,chair,4,0,22703,90,1399,1221,1649,1727,250,506,chair
563,7,table,8,0,22704,25,5,550,499,747,494,197,dining table
564,8,person,9,0,22704,111,255,171,444,579,189,408,person
565,1,person,2,1,22706,56,475,5,1022,1022,547,1017,person
566,2,person,3,1,22706,52,0,2,271,1022,271,1020,person
567,3,table,4,0,1806,39,122,462,314,588,192,126,dining table
568,11,person,12,1,1806,20,381,407,418,440,37,33,person
569,12,person,13,1,1806,26,285,415,333,466,48,51,person
570,18,table,19,0,1806,48,416,435,762,647,346,212,dining table
571,26,table,27,1,1806,19,315,435,404,495,89,60,dining table
572,27,chair,28,1,1806,17,391,430,426,492,35,62,chair
573,28,chair,29,1,1806,19,326,439,373,497,47,58,chair
574,2,table,3,0,1808,29,38,177,236,244,198,67,dining table
575,3,table,4,1,1808,18,296,178,398,243,102,65,dining table
576,22,window,23,1,1808,22,14,71,78,176,64,105,window
577,4,chair,5,0,1810,24,560,486,672,669,112,183,chair
578,6,sofa,7,1,1810,27,244,510,512,580,268,70,couch
579,8,sofa,9,1,1810,43,72,546,382,810,310,264,couch
580,9,person,10,1,1810,44,354,464,488,575,134,111,person
581,10,person,11,1,1810,37,83,494,289,599,206,105,person
582,22,bicycle,23,0,1810,28,881,448,933,513,52,65,bicycle
583,23,person,24,1,1810,16,892,427,911,495,19,68,person
584,26,person,27,1,1811,60,0,75,199,379,199,304,person
585,8,sofa,9,0,1813,28,479,192,699,383,220,191,couch
586,13,television,14,0,1813,17,169,160,236,283,67,123,tv
587,20,chair,21,0,1813,43,13,248,199,506,186,258,chair
588,10,window,11,0,1814,18,280,69,383,320,103,251,window
589,10,bed,11,1,1816,45,2,461,779,1197,777,736,bed
590,10,person,11,1,1817,26,74,47,118,173,44,126,person
591,17,chair,18,0,1817,22,166,354,204,397,38,43,chair
592,18,chair,19,0,1817,20,136,353,166,396,30,43,chair
593,12,person,13,0,1819,45,355,430,435,652,80,222,person
594,13,person,14,0,1819,59,249,419,333,654,84,235,person
595,8,sofa,9,0,1820,20,236,195,383,269,147,74,couch
596,23,chair,24,0,1820,18,401,174,439,213,38,39,chair
597,44,chair,45,0,1821,15,203,179,237,229,34,50,chair
598,3,person,4,1,1822,43,211,70,284,319,73,249,person
599,18,chair,19,0,1823,19,252,314,364,404,112,90,chair
600,4,vase,5,0,1824,27,59,187,135,376,76,189,vase
601,13,chair,14,1,1825,16,207,273,227,316,20,43,chair
602,14,table,15,0,1825,21,35,277,219,393,184,116,dining table
603,15,chair,16,1,1825,17,191,283,218,335,27,52,chair
604,16,chair,17,1,1825,20,159,291,197,352,38,61,chair
605,17,chair,18,0,1825,23,112,301,165,381,53,80,chair
606,18,chair,19,0,1825,40,9,318,86,425,77,107,chair
607,12,sofa,13,0,1827,21,140,110,209,148,69,38,couch
608,33,chair,34,0,1828,46,1157,943,1300,1220,143,277,chair
609,34,chair,35,0,1828,58,964,957,1117,1250,153,293,chair
610,107,bowl,108,0,1828,15,1140,873,1160,903,20,30,bowl
611,6,sofa,7,0,1829,42,370,220,575,377,205,157,couch
612,14,window,15,1,1829,15,535,1,603,198,68,197,window
613,22,chair,23,0,1829,38,140,242,274,371,134,129,chair
614,14,chair,15,0,1834,35,382,144,513,273,131,129,chair
615,15,chair,16,0,1834,55,103,147,313,354,210,207,chair
616,23,bed,24,1,1834,22,514,183,619,412,105,229,bed
617,12,chair,13,0,1835,20,117,332,156,374,39,42,chair
618,13,chair,14,0,1835,24,0,328,59,391,59,63,chair
619,3,person,4,1,22708,33,535,240,653,495,118,255,person
620,4,person,5,1,22708,40,420,245,648,686,228,441,person
621,6,person,7,1,22708,17,327,207,359,306,32,99,person
622,7,person,8,1,22708,64,116,166,423,686,307,520,person
623,2,door,3,0,22709,17,0,194,23,509,23,315,door
624,14,window,15,0,22709,18,432,231,453,319,21,88,window
625,20,bed,21,0,22709,46,459,320,799,533,340,213,bed
626,23,table,24,0,22709,21,551,309,639,345,88,36,dining table
627,12,sofa,13,0,22710,25,79,319,718,599,639,280,couch
628,13,sofa,14,1,22710,15,183,280,437,331,254,51,couch
629,17,vase,18,0,22710,23,514,542,623,599,109,57,vase
630,20,vase,21,0,22710,19,123,399,177,466,54,67,vase
631,26,chair,27,1,22710,23,640,293,681,471,41,178,chair
632,27,chair,28,0,22710,44,674,306,734,505,60,199,chair
633,28,chair,29,1,22710,36,714,324,782,569,68,245,chair
634,29,chair,30,1,22710,29,754,354,800,600,46,246,chair
635,16,table,17,0,22712,26,694,352,788,418,94,66,dining table
636,19,chair,20,1,22712,19,808,324,856,369,48,45,chair
637,20,chair,21,1,22712,24,772,355,836,413,64,58,chair
638,21,chair,22,1,22712,21,800,368,868,418,68,50,chair
639,22,chair,23,1,22712,22,679,362,732,424,53,62,chair
640,25,chair,26,1,22712,22,616,312,672,375,56,63,chair
641,27,ball,28,0,22712,20,299,376,383,459,84,83,sports ball
642,29,ball,30,0,22712,19,448,328,516,393,68,65,sports ball
643,30,chair,31,0,22712,23,208,371,260,422,52,51,chair
644,31,ball,32,1,22712,20,588,354,653,404,65,50,sports ball
645,35,chair,36,0,22712,42,1,399,115,494,114,95,chair
646,37,chair,38,1,22712,16,13,335,63,377,50,42,chair
647,38,person,39,1,22712,24,262,307,298,366,36,59,person
648,39,person,40,0,22712,38,202,265,238,379,36,114,person
649,40,person,41,0,22712,26,375,272,401,342,26,70,person
650,43,person,44,1,22712,19,463,306,496,331,33,25,person
651,2,person,3,1,22713,46,705,1,1024,768,319,767,person
652,4,person,5,0,22713,74,133,263,253,599,120,336,person
653,5,person,6,1,22713,55,327,264,404,594,77,330,person
654,6,person,7,0,22713,68,367,228,490,693,123,465,person
655,8,person,9,1,22713,40,471,278,538,621,67,343,person
656,9,person,10,1,22713,56,485,199,639,752,154,553,person
657,10,table,11,0,22714,31,371,284,501,433,130,149,dining table
658,17,chair,18,1,22714,16,370,246,410,292,40,46,chair
659,18,chair,19,1,22714,21,338,258,371,371,33,113,chair
660,19,chair,20,1,22714,45,350,268,436,415,86,147,chair
661,20,chair,21,0,22714,60,436,287,564,465,128,178,chair
662,22,chair,23,1,22714,20,505,257,546,297,41,40,chair
663,23,chair,24,0,22714,38,234,263,273,322,39,59,chair
664,2,sofa,3,0,22715,65,124,169,543,375,419,206,couch
665,9,vase,10,0,22715,18,270,251,311,280,41,29,vase
666,18,window,19,0,22715,43,83,1,484,199,401,198,window
667,19,window,20,0,22715,21,520,0,719,199,199,199,window
668,5,chair,6,0,22717,70,658,552,833,783,175,231,chair
669,12,television,13,0,22717,17,599,415,704,503,105,88,tv
670,15,sofa,16,0,22717,42,325,455,461,612,136,157,couch
671,24,cat,25,1,22717,25,643,609,694,667,51,58,cat
672,29,sofa,30,1,22717,20,94,458,173,569,79,111,couch
673,30,sofa,31,0,22717,30,1,504,194,738,193,234,couch
674,2,window,3,0,1978,25,496,175,799,339,303,164,window
675,6,table,7,0,1978,27,86,303,551,489,465,186,dining table
676,6,desk,7,0,1980,22,1,772,707,1276,706,504,desk
677,13,table,14,0,1980,45,634,888,2129,1400,1495,512,dining table
678,32,table,33,1,1980,57,54,739,2020,996,1966,257,dining table
679,29,table,30,1,1987,15,0,249,207,331,207,82,dining table
680,32,chair,33,1,1987,17,0,298,44,427,44,129,chair
681,11,table,12,0,1989,15,206,132,252,150,46,18,dining table
682,0,chair,1,0,1997,22,175,497,275,705,100,208,chair
683,14,chair,13,0,1997,20,350,487,442,678,92,191,chair
684,22,chair,21,0,1997,25,430,479,525,670,95,191,chair
685,23,chair,22,0,1997,22,577,466,669,644,92,178,chair
686,24,chair,23,0,1997,22,266,491,359,696,93,205,chair
687,25,chair,24,0,1997,24,77,505,178,722,101,217,chair
688,27,chair,26,0,1997,26,846,447,945,601,99,154,chair
689,28,chair,27,1,1997,23,796,416,859,549,63,133,chair
690,29,chair,28,0,1997,25,908,444,993,591,85,147,chair
691,30,chair,29,0,1997,23,954,439,1035,585,81,146,chair
692,31,chair,30,0,1997,25,643,463,732,636,89,173,chair
693,32,chair,31,0,1997,26,504,472,593,661,89,189,chair
694,3,table,4,0,1998,17,669,1182,2198,1466,1529,284,dining table
695,4,desk,5,0,1999,16,146,822,553,960,407,138,desk
696,3,chair,4,0,2001,17,453,569,631,763,178,194,chair
697,8,chair,9,0,2001,15,390,555,515,720,125,165,chair
698,10,chair,11,0,2001,21,318,542,432,716,114,174,chair
699,11,chair,12,0,2001,19,247,537,363,692,116,155,chair
700,12,chair,13,0,2001,15,189,526,295,670,106,144,chair
701,17,chair,18,0,2001,20,142,521,245,655,103,134,chair
702,16,person,17,0,2003,17,220,184,238,220,18,36,person
703,17,person,18,0,2003,20,245,188,257,230,12,42,person
704,18,person,19,0,2003,17,257,184,269,220,12,36,person
705,19,person,20,0,2003,18,269,186,279,220,10,34,person
706,14,table,15,0,2004,19,768,627,1156,741,388,114,dining table
707,15,person,16,1,2004,20,1020,597,1123,690,103,93,person
708,43,person,44,1,2004,18,1316,629,1412,706,96,77,person
709,45,person,46,1,2004,17,1370,612,1440,684,70,72,person
710,46,person,47,1,2004,21,1519,595,1597,687,78,92,person
711,47,person,48,1,2004,30,748,665,886,883,138,218,person
712,48,person,49,1,2004,15,339,659,442,731,103,72,person
713,51,person,52,1,2004,17,975,500,1016,570,41,70,person
714,0,chair,1,0,2006,28,764,770,1337,1461,573,691,chair
715,1,chair,2,0,2006,55,1261,492,1772,1307,511,815,chair
716,3,chair,4,0,2006,26,862,426,1265,773,403,347,chair
717,4,chair,5,0,2006,41,514,675,1032,1395,518,720,chair
718,32,person,33,0,2007,45,3,336,283,685,280,349,person
719,38,person,39,1,2007,22,2,312,83,446,81,134,person
720,39,person,40,1,2007,24,153,312,306,449,153,137,person
721,40,person,41,1,2007,21,288,298,415,447,127,149,person
722,41,person,42,0,2007,21,431,322,591,441,160,119,person
723,42,person,43,0,2007,21,634,326,773,442,139,116,person
724,45,person,46,0,2007,25,825,325,934,476,109,151,person
725,47,person,48,0,2007,20,734,309,816,441,82,132,person
726,49,person,50,1,2007,15,890,297,927,360,37,63,person
727,50,person,51,1,2007,15,832,312,881,377,49,65,person
728,53,person,54,1,2007,19,749,229,814,313,65,84,person
729,56,person,57,0,2007,22,546,211,602,301,56,90,person
730,58,person,59,1,2007,20,441,288,522,370,81,82,person
731,59,person,60,1,2007,18,367,318,454,400,87,82,person
732,60,person,61,1,2007,17,105,295,201,372,96,77,person
733,62,person,62,1,2007,17,1,285,73,379,72,94,person
734,63,person,63,1,2007,15,1,256,54,339,53,83,person
735,64,person,64,1,2007,15,138,244,232,315,94,71,person
736,66,person,66,0,2007,17,253,247,324,325,71,78,person
737,67,person,67,1,2007,22,328,254,410,323,82,69,person
738,69,person,69,1,2007,18,68,238,134,293,66,55,person
739,87,person,87,1,2007,34,444,268,496,338,52,70,person
740,92,bottle,92,0,2007,20,310,375,330,457,20,82,bottle
741,61,person,62,1,22723,33,714,27,780,137,66,110,person
742,62,person,63,1,22723,25,561,52,594,111,33,59,person
743,27,person,28,0,22724,26,558,410,583,461,25,51,person
744,28,person,29,0,22724,25,580,409,600,460,20,51,person
745,29,person,30,0,22724,29,619,409,650,460,31,51,person
746,31,chair,32,0,22724,15,524,425,541,454,17,29,chair
747,32,person,33,0,22724,26,322,392,340,455,18,63,person
748,33,person,34,0,22724,22,306,390,327,432,21,42,person
749,34,person,35,1,22724,18,288,398,303,424,15,26,person
750,35,person,36,1,22724,15,267,394,285,417,18,23,person
751,55,person,56,1,22724,23,725,443,758,513,33,70,person
752,56,person,57,1,22724,83,631,428,765,799,134,371,person
753,57,person,58,1,22724,97,697,372,853,799,156,427,person
754,58,person,59,0,22724,69,794,370,986,800,192,430,person
755,59,person,60,1,22724,48,959,552,1107,694,148,142,person
756,60,person,61,1,22724,64,943,568,1200,799,257,231,person
757,61,person,62,1,22724,16,421,504,447,529,26,25,person
758,62,person,63,1,22724,26,460,499,511,537,51,38,person
759,63,person,64,1,22724,19,512,483,547,519,35,36,person
760,65,person,66,1,22724,25,574,489,620,531,46,42,person
761,66,person,67,1,22724,17,570,481,588,503,18,22,person
762,67,person,68,1,22724,19,606,480,634,517,28,37,person
763,68,person,69,1,22724,15,626,493,658,523,32,30,person
764,69,person,70,1,22724,20,287,479,315,509,28,30,person
765,70,person,71,1,22724,22,217,474,253,509,36,35,person
766,71,person,72,1,22724,16,255,478,283,506,28,28,person
767,72,person,73,1,22724,17,333,474,361,494,28,20,person
768,73,person,74,1,22724,16,366,477,389,498,23,21,person
769,74,person,75,1,22724,18,1,421,37,533,36,112,person
770,5,person,5,1,22725,36,856,499,1024,682,168,183,person
771,6,person,6,1,22725,36,567,404,837,681,270,277,person
772,7,person,7,1,22725,22,735,414,869,682,134,268,person
773,8,person,8,0,22725,29,822,405,920,612,98,207,person
774,9,person,9,1,22725,17,955,465,1023,559,68,94,person
775,11,person,11,1,22725,28,885,418,967,565,82,147,person
776,13,person,13,1,22725,19,875,415,926,477,51,62,person
777,14,person,14,1,22725,20,917,400,992,496,75,96,person
778,16,person,16,1,22725,16,745,368,781,418,36,50,person
779,17,person,17,1,22725,26,590,387,714,568,124,181,person
780,23,person,23,1,22725,18,574,350,651,472,77,122,person
781,24,person,24,1,22725,21,291,396,586,682,295,286,person
782,25,person,25,1,22725,17,505,353,599,432,94,79,person
783,26,person,26,1,22725,17,403,344,507,505,104,161,person
784,33,person,33,1,22725,33,141,330,418,682,277,352,person
785,34,person,34,1,22725,23,246,275,381,439,135,164,person
786,36,person,36,1,22725,38,46,254,240,482,194,228,person
787,37,person,37,1,22725,22,187,250,263,442,76,192,person
788,38,person,38,1,22725,18,151,261,223,396,72,135,person
789,40,person,40,1,22725,18,39,221,122,314,83,93,person
790,43,person,43,1,22725,34,235,165,366,441,131,276,person
791,45,person,45,1,22725,16,489,270,534,316,45,46,person
792,47,person,47,1,22725,26,550,272,627,370,77,98,person
793,48,chair,48,1,22725,19,24,419,214,537,190,118,chair
794,49,chair,49,1,22725,22,68,477,216,680,148,203,chair
